Dataset;#TrainingRelease;%training;%Defective in training;%Defective in testing;Classifier;Feature Selection;Balancing;Sensitivity;TP;FP;TN;FN;Precision;Recall;AUC;Kappa
SYNCOPE;23;69.89;34.92;61.98;Naive Bayes;No;oversampling;No;746;1029;259;44;0.42;0.94;0.84;0.12
SYNCOPE;23;69.89;34.92;61.98;Naive Bayes;No;oversampling;Sensitive Threshold;634;666;622;156;0.49;0.8;0.64;0.25
SYNCOPE;23;69.89;34.92;61.98;Naive Bayes;No;oversampling;Sensitive Learning;740;1050;238;50;0.41;0.94;0.83;0.1
SYNCOPE;23;69.89;34.92;61.98;Naive Bayes;No;undersampling;No;740;1209;79;50;0.38;0.94;0.82;0
SYNCOPE;23;69.89;34.92;61.98;Naive Bayes;No;undersampling;Sensitive Threshold;692;925;363;98;0.43;0.88;0.58;0.13
SYNCOPE;23;69.89;34.92;61.98;Naive Bayes;No;undersampling;Sensitive Learning;739;1216;72;51;0.38;0.94;0.79;-0.01
SYNCOPE;23;69.89;34.92;61.98;Naive Bayes;No;SMOTE;No;744;1162;126;46;0.39;0.94;0.85;0.03
SYNCOPE;23;69.89;34.92;61.98;Naive Bayes;No;SMOTE;Sensitive Threshold;698;931;357;92;0.43;0.88;0.58;0.13
SYNCOPE;23;69.89;34.92;61.98;Naive Bayes;No;SMOTE;Sensitive Learning;728;1033;255;62;0.41;0.92;0.79;0.1
SYNCOPE;23;69.89;34.92;61.98;Naive Bayes;Best first;No;No;786;1013;275;4;0.44;0.99;0.94;0.17
SYNCOPE;23;69.89;34.92;61.98;Naive Bayes;Best first;No;Sensitive Threshold;405;5;1283;385;0.99;0.51;0.75;0.56
SYNCOPE;23;69.89;34.92;61.98;Naive Bayes;Best first;No;Sensitive Learning;586;9;1279;204;0.98;0.74;0.87;0.77
SYNCOPE;23;69.89;34.92;61.98;Naive Bayes;Best first;oversampling;No;631;14;1274;159;0.98;0.8;0.9;0.82
SYNCOPE;23;69.89;34.92;61.98;Naive Bayes;Best first;oversampling;Sensitive Threshold;366;5;1283;424;0.99;0.46;0.73;0.51
SYNCOPE;23;69.89;34.92;61.98;Naive Bayes;Best first;oversampling;Sensitive Learning;597;19;1269;193;0.97;0.76;0.88;0.77
SYNCOPE;23;69.89;34.92;61.98;Naive Bayes;Best first;undersampling;No;622;12;1276;168;0.98;0.79;0.9;0.81
SYNCOPE;23;69.89;34.92;61.98;Naive Bayes;Best first;undersampling;Sensitive Threshold;214;3;1285;576;0.99;0.27;0.63;0.31
SYNCOPE;23;69.89;34.92;61.98;Naive Bayes;Best first;undersampling;Sensitive Learning;554;12;1276;236;0.98;0.7;0.86;0.73
SYNCOPE;23;69.89;34.92;61.98;Naive Bayes;Best first;SMOTE;No;777;1011;277;13;0.43;0.98;0.93;0.16
SYNCOPE;23;69.89;34.92;61.98;Naive Bayes;Best first;SMOTE;Sensitive Threshold;396;4;1284;394;0.99;0.5;0.75;0.55
SYNCOPE;23;69.89;34.92;61.98;Naive Bayes;Best first;SMOTE;Sensitive Learning;569;8;1280;221;0.99;0.72;0.86;0.75
SYNCOPE;24;76.42;37.23;58.97;Random Forest;No;No;No;887;213;1154;64;0.81;0.93;0.97;0.76
SYNCOPE;24;76.42;37.23;58.97;Random Forest;No;No;Sensitive Threshold;494;9;1358;457;0.98;0.52;0.76;0.55
SYNCOPE;24;76.42;37.23;58.97;Random Forest;No;No;Sensitive Learning;719;14;1353;232;0.98;0.76;0.97;0.77
SYNCOPE;24;76.42;37.23;58.97;Random Forest;No;oversampling;No;764;15;1352;187;0.98;0.8;0.95;0.81
SYNCOPE;24;76.42;37.23;58.97;Random Forest;No;oversampling;Sensitive Threshold;246;7;1360;705;0.97;0.26;0.63;0.29
SYNCOPE;24;76.42;37.23;58.97;Random Forest;No;oversampling;Sensitive Learning;708;11;1356;243;0.98;0.74;0.94;0.76
SYNCOPE;24;76.42;37.23;58.97;Random Forest;No;undersampling;No;769;12;1355;182;0.98;0.81;0.96;0.82
SYNCOPE;24;76.42;37.23;58.97;Random Forest;No;undersampling;Sensitive Threshold;210;5;1362;741;0.98;0.22;0.61;0.25
SYNCOPE;24;76.42;37.23;58.97;Random Forest;No;undersampling;Sensitive Learning;668;9;1358;283;0.99;0.7;0.9;0.73
SYNCOPE;24;76.42;37.23;58.97;Random Forest;No;SMOTE;No;902;226;1141;49;0.8;0.95;0.97;0.76
SYNCOPE;24;76.42;37.23;58.97;Random Forest;No;SMOTE;Sensitive Threshold;542;9;1358;409;0.98;0.57;0.78;0.6
SYNCOPE;24;76.42;37.23;58.97;Random Forest;No;SMOTE;Sensitive Learning;662;13;1354;289;0.98;0.7;0.95;0.72
SYNCOPE;24;76.42;37.23;58.97;Random Forest;Best first;No;No;942;306;1061;9;0.75;0.99;0.98;0.73
SYNCOPE;24;76.42;37.23;58.97;Random Forest;Best first;No;Sensitive Threshold;607;10;1357;344;0.98;0.64;0.82;0.67
SYNCOPE;24;76.42;37.23;58.97;Random Forest;Best first;No;Sensitive Learning;758;11;1356;193;0.99;0.8;0.97;0.81
SYNCOPE;24;76.42;37.23;58.97;Random Forest;Best first;oversampling;No;765;15;1352;186;0.98;0.8;0.95;0.82
SYNCOPE;24;76.42;37.23;58.97;Random Forest;Best first;oversampling;Sensitive Threshold;611;8;1359;340;0.99;0.64;0.82;0.67
SYNCOPE;24;76.42;37.23;58.97;Random Forest;Best first;oversampling;Sensitive Learning;909;502;865;42;0.64;0.96;0.94;0.55
SYNCOPE;24;76.42;37.23;58.97;Random Forest;Best first;undersampling;No;923;299;1068;28;0.76;0.97;0.97;0.72
SYNCOPE;24;76.42;37.23;58.97;Random Forest;Best first;undersampling;Sensitive Threshold;545;7;1360;406;0.99;0.57;0.78;0.61
SYNCOPE;24;76.42;37.23;58.97;Random Forest;Best first;undersampling;Sensitive Learning;913;799;568;38;0.53;0.96;0.9;0.33
SYNCOPE;24;76.42;37.23;58.97;Random Forest;Best first;SMOTE;No;932;306;1061;19;0.75;0.98;0.97;0.72
SYNCOPE;24;76.42;37.23;58.97;Random Forest;Best first;SMOTE;Sensitive Threshold;621;10;1357;330;0.98;0.65;0.82;0.68
SYNCOPE;24;76.42;37.23;58.97;Random Forest;Best first;SMOTE;Sensitive Learning;669;12;1355;282;0.98;0.7;0.95;0.73
SYNCOPE;24;76.42;37.23;58.97;IBk;No;No;No;870;125;1242;81;0.87;0.91;0.93;0.82
SYNCOPE;24;76.42;37.23;58.97;IBk;No;No;Sensitive Threshold;865;86;1281;86;0.91;0.91;0.92;0.85
SYNCOPE;24;76.42;37.23;58.97;IBk;No;No;Sensitive Learning;865;86;1281;86;0.91;0.91;0.93;0.85
SYNCOPE;24;76.42;37.23;58.97;IBk;No;oversampling;No;830;148;1219;121;0.85;0.87;0.91;0.76
SYNCOPE;24;76.42;37.23;58.97;IBk;No;oversampling;Sensitive Threshold;818;101;1266;133;0.89;0.86;0.89;0.79
SYNCOPE;24;76.42;37.23;58.97;IBk;No;oversampling;Sensitive Learning;766;110;1257;185;0.87;0.81;0.9;0.73
SYNCOPE;24;76.42;37.23;58.97;IBk;No;undersampling;No;816;95;1272;135;0.9;0.86;0.91;0.79
SYNCOPE;24;76.42;37.23;58.97;IBk;No;undersampling;Sensitive Threshold;809;75;1292;142;0.92;0.85;0.9;0.8
SYNCOPE;24;76.42;37.23;58.97;IBk;No;undersampling;Sensitive Learning;737;196;1171;214;0.79;0.77;0.84;0.63
SYNCOPE;24;76.42;37.23;58.97;IBk;No;SMOTE;No;869;129;1238;82;0.87;0.91;0.93;0.81
SYNCOPE;24;76.42;37.23;58.97;IBk;No;SMOTE;Sensitive Threshold;864;89;1278;87;0.91;0.91;0.92;0.84
SYNCOPE;24;76.42;37.23;58.97;IBk;No;SMOTE;Sensitive Learning;747;78;1289;204;0.91;0.79;0.89;0.74
SYNCOPE;24;76.42;37.23;58.97;IBk;Best first;No;No;939;305;1062;12;0.75;0.99;0.97;0.73
SYNCOPE;24;76.42;37.23;58.97;IBk;Best first;No;Sensitive Threshold;707;11;1356;244;0.98;0.74;0.87;0.76
SYNCOPE;24;76.42;37.23;58.97;IBk;Best first;No;Sensitive Learning;744;11;1356;207;0.99;0.78;0.97;0.8
SYNCOPE;24;76.42;37.23;58.97;IBk;Best first;oversampling;No;763;15;1352;188;0.98;0.8;0.95;0.81
SYNCOPE;24;76.42;37.23;58.97;IBk;Best first;oversampling;Sensitive Threshold;641;9;1358;310;0.99;0.67;0.83;0.7
SYNCOPE;24;76.42;37.23;58.97;IBk;Best first;oversampling;Sensitive Learning;715;14;1353;236;0.98;0.75;0.94;0.77
SYNCOPE;24;76.42;37.23;58.97;IBk;Best first;undersampling;No;770;12;1355;181;0.98;0.81;0.97;0.82
SYNCOPE;24;76.42;37.23;58.97;IBk;Best first;undersampling;Sensitive Threshold;629;7;1360;322;0.99;0.66;0.83;0.69
SYNCOPE;24;76.42;37.23;58.97;IBk;Best first;undersampling;Sensitive Learning;672;12;1355;279;0.98;0.71;0.9;0.73
SYNCOPE;24;76.42;37.23;58.97;IBk;Best first;SMOTE;No;930;305;1062;21;0.75;0.98;0.97;0.72
SYNCOPE;24;76.42;37.23;58.97;IBk;Best first;SMOTE;Sensitive Threshold;724;11;1356;227;0.99;0.76;0.88;0.78
SYNCOPE;24;76.42;37.23;58.97;IBk;Best first;SMOTE;Sensitive Learning;667;12;1355;284;0.98;0.7;0.95;0.72
SYNCOPE;24;76.42;37.23;58.97;Naive Bayes;No;No;No;909;1229;138;42;0.43;0.96;0.91;0.05
SYNCOPE;24;76.42;37.23;58.97;Naive Bayes;No;No;Sensitive Threshold;847;273;1094;104;0.76;0.89;0.85;0.67
SYNCOPE;24;76.42;37.23;58.97;Naive Bayes;No;No;Sensitive Learning;892;969;398;59;0.48;0.94;0.91;0.2
SYNCOPE;24;76.42;37.23;58.97;Naive Bayes;No;oversampling;No;903;1032;335;48;0.47;0.95;0.9;0.17
SYNCOPE;24;76.42;37.23;58.97;Naive Bayes;No;oversampling;Sensitive Threshold;810;359;1008;141;0.69;0.85;0.79;0.57
SYNCOPE;24;76.42;37.23;58.97;Naive Bayes;No;oversampling;Sensitive Learning;902;1002;365;49;0.47;0.95;0.89;0.19
SYNCOPE;24;76.42;37.23;58.97;Naive Bayes;No;undersampling;No;907;1125;242;44;0.45;0.95;0.9;0.11
SYNCOPE;24;76.42;37.23;58.97;Naive Bayes;No;undersampling;Sensitive Threshold;809;165;1202;142;0.83;0.85;0.86;0.73
SYNCOPE;24;76.42;37.23;58.97;Naive Bayes;No;undersampling;Sensitive Learning;908;1253;114;43;0.42;0.95;0.86;0.03
SYNCOPE;24;76.42;37.23;58.97;Naive Bayes;No;SMOTE;No;909;1066;301;42;0.46;0.96;0.91;0.15
SYNCOPE;24;76.42;37.23;58.97;Naive Bayes;No;SMOTE;Sensitive Threshold;823;165;1202;128;0.83;0.87;0.87;0.74
SYNCOPE;24;76.42;37.23;58.97;Naive Bayes;No;SMOTE;Sensitive Learning;895;975;392;56;0.48;0.94;0.88;0.2
SYNCOPE;24;76.42;37.23;58.97;Naive Bayes;Best first;No;No;943;307;1060;8;0.75;0.99;0.98;0.73
SYNCOPE;24;76.42;37.23;58.97;Naive Bayes;Best first;No;Sensitive Threshold;447;6;1361;504;0.99;0.47;0.73;0.51
SYNCOPE;24;76.42;37.23;58.97;Naive Bayes;Best first;No;Sensitive Learning;734;11;1356;217;0.99;0.77;0.96;0.79
SYNCOPE;24;76.42;37.23;58.97;Naive Bayes;Best first;oversampling;No;763;15;1352;188;0.98;0.8;0.95;0.81
SYNCOPE;24;76.42;37.23;58.97;Naive Bayes;Best first;oversampling;Sensitive Threshold;457;7;1360;494;0.98;0.48;0.74;0.52
SYNCOPE;24;76.42;37.23;58.97;Naive Bayes;Best first;oversampling;Sensitive Learning;715;14;1353;236;0.98;0.75;0.94;0.77
SYNCOPE;24;76.42;37.23;58.97;Naive Bayes;Best first;undersampling;No;770;12;1355;181;0.98;0.81;0.97;0.82
SYNCOPE;24;76.42;37.23;58.97;Naive Bayes;Best first;undersampling;Sensitive Threshold;239;1;1366;712;1;0.25;0.63;0.28
SYNCOPE;24;76.42;37.23;58.97;Naive Bayes;Best first;undersampling;Sensitive Learning;672;12;1355;279;0.98;0.71;0.9;0.73
SYNCOPE;24;76.42;37.23;58.97;Naive Bayes;Best first;SMOTE;No;932;307;1060;19;0.75;0.98;0.97;0.72
SYNCOPE;24;76.42;37.23;58.97;Naive Bayes;Best first;SMOTE;Sensitive Threshold;446;5;1362;505;0.99;0.47;0.73;0.51
SYNCOPE;24;76.42;37.23;58.97;Naive Bayes;Best first;SMOTE;Sensitive Learning;659;11;1356;292;0.98;0.69;0.93;0.72
SYNCOPE;25;83.69;39.12;54.54;Random Forest;No;No;No;944;81;1331;233;0.92;0.8;0.97;0.75
SYNCOPE;25;83.69;39.12;54.54;Random Forest;No;No;Sensitive Threshold;658;15;1397;519;0.98;0.56;0.77;0.57
SYNCOPE;25;83.69;39.12;54.54;Random Forest;No;No;Sensitive Learning;810;20;1392;367;0.98;0.69;0.97;0.69
SYNCOPE;25;83.69;39.12;54.54;Random Forest;No;oversampling;No;809;20;1392;368;0.98;0.69;0.95;0.69
SYNCOPE;25;83.69;39.12;54.54;Random Forest;No;oversampling;Sensitive Threshold;429;8;1404;748;0.98;0.36;0.68;0.38
SYNCOPE;25;83.69;39.12;54.54;Random Forest;No;oversampling;Sensitive Learning;737;18;1394;440;0.98;0.63;0.94;0.63
SYNCOPE;25;83.69;39.12;54.54;Random Forest;No;undersampling;No;845;20;1392;332;0.98;0.72;0.97;0.72
SYNCOPE;25;83.69;39.12;54.54;Random Forest;No;undersampling;Sensitive Threshold;470;12;1400;707;0.98;0.4;0.7;0.41
SYNCOPE;25;83.69;39.12;54.54;Random Forest;No;undersampling;Sensitive Learning;727;16;1396;450;0.98;0.62;0.9;0.63
SYNCOPE;25;83.69;39.12;54.54;Random Forest;No;SMOTE;No;929;59;1353;248;0.94;0.79;0.97;0.76
SYNCOPE;25;83.69;39.12;54.54;Random Forest;No;SMOTE;Sensitive Threshold;673;15;1397;504;0.98;0.57;0.78;0.58
SYNCOPE;25;83.69;39.12;54.54;Random Forest;No;SMOTE;Sensitive Learning;718;17;1395;459;0.98;0.61;0.96;0.62
SYNCOPE;25;83.69;39.12;54.54;Random Forest;Best first;No;No;1168;217;1195;9;0.84;0.99;0.98;0.83
SYNCOPE;25;83.69;39.12;54.54;Random Forest;Best first;No;Sensitive Threshold;697;13;1399;480;0.98;0.59;0.79;0.6
SYNCOPE;25;83.69;39.12;54.54;Random Forest;Best first;No;Sensitive Learning;862;14;1398;315;0.98;0.73;0.98;0.74
SYNCOPE;25;83.69;39.12;54.54;Random Forest;Best first;oversampling;No;820;19;1393;357;0.98;0.7;0.95;0.7
SYNCOPE;25;83.69;39.12;54.54;Random Forest;Best first;oversampling;Sensitive Threshold;642;12;1400;535;0.98;0.55;0.77;0.56
SYNCOPE;25;83.69;39.12;54.54;Random Forest;Best first;oversampling;Sensitive Learning;1137;347;1065;40;0.77;0.97;0.94;0.7
SYNCOPE;25;83.69;39.12;54.54;Random Forest;Best first;undersampling;No;1153;208;1204;24;0.85;0.98;0.97;0.82
SYNCOPE;25;83.69;39.12;54.54;Random Forest;Best first;undersampling;Sensitive Threshold;575;11;1401;602;0.98;0.49;0.74;0.5
SYNCOPE;25;83.69;39.12;54.54;Random Forest;Best first;undersampling;Sensitive Learning;1144;614;798;33;0.65;0.97;0.9;0.52
SYNCOPE;25;83.69;39.12;54.54;Random Forest;Best first;SMOTE;No;1158;216;1196;19;0.84;0.98;0.97;0.82
SYNCOPE;25;83.69;39.12;54.54;Random Forest;Best first;SMOTE;Sensitive Threshold;713;13;1399;464;0.98;0.61;0.8;0.62
SYNCOPE;25;83.69;39.12;54.54;Random Forest;Best first;SMOTE;Sensitive Learning;744;13;1399;433;0.98;0.63;0.96;0.64
SYNCOPE;25;83.69;39.12;54.54;IBk;No;No;No;946;59;1353;231;0.94;0.8;0.88;0.77
SYNCOPE;25;83.69;39.12;54.54;IBk;No;No;Sensitive Threshold;942;50;1362;235;0.95;0.8;0.88;0.78
SYNCOPE;25;83.69;39.12;54.54;IBk;No;No;Sensitive Learning;942;50;1362;235;0.95;0.8;0.88;0.78
SYNCOPE;25;83.69;39.12;54.54;IBk;No;oversampling;No;916;84;1328;261;0.92;0.78;0.84;0.73
SYNCOPE;25;83.69;39.12;54.54;IBk;No;oversampling;Sensitive Threshold;906;59;1353;271;0.94;0.77;0.86;0.74
SYNCOPE;25;83.69;39.12;54.54;IBk;No;oversampling;Sensitive Learning;843;61;1351;334;0.93;0.72;0.85;0.69
SYNCOPE;25;83.69;39.12;54.54;IBk;No;undersampling;No;874;47;1365;303;0.95;0.74;0.86;0.72
SYNCOPE;25;83.69;39.12;54.54;IBk;No;undersampling;Sensitive Threshold;869;39;1373;308;0.96;0.74;0.86;0.72
SYNCOPE;25;83.69;39.12;54.54;IBk;No;undersampling;Sensitive Learning;777;133;1279;400;0.85;0.66;0.82;0.58
SYNCOPE;25;83.69;39.12;54.54;IBk;No;SMOTE;No;949;59;1353;228;0.94;0.81;0.89;0.77
SYNCOPE;25;83.69;39.12;54.54;IBk;No;SMOTE;Sensitive Threshold;945;50;1362;232;0.95;0.8;0.88;0.78
SYNCOPE;25;83.69;39.12;54.54;IBk;No;SMOTE;Sensitive Learning;798;38;1374;379;0.95;0.68;0.84;0.67
SYNCOPE;25;83.69;39.12;54.54;IBk;Best first;No;No;1165;217;1195;12;0.84;0.99;0.98;0.82
SYNCOPE;25;83.69;39.12;54.54;IBk;Best first;No;Sensitive Threshold;797;14;1398;380;0.98;0.68;0.83;0.68
SYNCOPE;25;83.69;39.12;54.54;IBk;Best first;No;Sensitive Learning;860;14;1398;317;0.98;0.73;0.98;0.74
SYNCOPE;25;83.69;39.12;54.54;IBk;Best first;oversampling;No;819;19;1393;358;0.98;0.7;0.95;0.7
SYNCOPE;25;83.69;39.12;54.54;IBk;Best first;oversampling;Sensitive Threshold;684;13;1399;493;0.98;0.58;0.79;0.59
SYNCOPE;25;83.69;39.12;54.54;IBk;Best first;oversampling;Sensitive Learning;740;21;1391;437;0.97;0.63;0.94;0.63
SYNCOPE;25;83.69;39.12;54.54;IBk;Best first;undersampling;No;854;14;1398;323;0.98;0.73;0.97;0.73
SYNCOPE;25;83.69;39.12;54.54;IBk;Best first;undersampling;Sensitive Threshold;709;11;1401;468;0.98;0.6;0.8;0.61
SYNCOPE;25;83.69;39.12;54.54;IBk;Best first;undersampling;Sensitive Learning;725;17;1395;452;0.98;0.62;0.91;0.62
SYNCOPE;25;83.69;39.12;54.54;IBk;Best first;SMOTE;No;1156;216;1196;21;0.84;0.98;0.97;0.82
SYNCOPE;25;83.69;39.12;54.54;IBk;Best first;SMOTE;Sensitive Threshold;817;14;1398;360;0.98;0.69;0.84;0.7
SYNCOPE;25;83.69;39.12;54.54;IBk;Best first;SMOTE;Sensitive Learning;741;13;1399;436;0.98;0.63;0.96;0.64
SYNCOPE;25;83.69;39.12;54.54;Naive Bayes;No;No;No;1058;1001;411;119;0.51;0.9;0.84;0.18
SYNCOPE;25;83.69;39.12;54.54;Naive Bayes;No;No;Sensitive Threshold;873;46;1366;304;0.95;0.74;0.85;0.72
SYNCOPE;25;83.69;39.12;54.54;Naive Bayes;No;No;Sensitive Learning;1004;598;814;173;0.63;0.85;0.87;0.42
SYNCOPE;25;83.69;39.12;54.54;Naive Bayes;No;oversampling;No;1055;919;493;122;0.53;0.9;0.84;0.23
SYNCOPE;25;83.69;39.12;54.54;Naive Bayes;No;oversampling;Sensitive Threshold;837;112;1300;340;0.88;0.71;0.82;0.64
SYNCOPE;25;83.69;39.12;54.54;Naive Bayes;No;oversampling;Sensitive Learning;1058;855;557;119;0.55;0.9;0.86;0.28
SYNCOPE;25;83.69;39.12;54.54;Naive Bayes;No;undersampling;No;1048;977;435;129;0.52;0.89;0.83;0.19
SYNCOPE;25;83.69;39.12;54.54;Naive Bayes;No;undersampling;Sensitive Threshold;835;39;1373;342;0.96;0.71;0.84;0.7
SYNCOPE;25;83.69;39.12;54.54;Naive Bayes;No;undersampling;Sensitive Learning;1012;1090;322;165;0.48;0.86;0.78;0.08
SYNCOPE;25;83.69;39.12;54.54;Naive Bayes;No;SMOTE;No;1044;911;501;133;0.53;0.89;0.85;0.23
SYNCOPE;25;83.69;39.12;54.54;Naive Bayes;No;SMOTE;Sensitive Threshold;861;42;1370;316;0.95;0.73;0.85;0.72
SYNCOPE;25;83.69;39.12;54.54;Naive Bayes;No;SMOTE;Sensitive Learning;987;668;744;190;0.6;0.84;0.84;0.35
SYNCOPE;25;83.69;39.12;54.54;Naive Bayes;Best first;No;No;1170;218;1194;7;0.84;0.99;0.98;0.83
SYNCOPE;25;83.69;39.12;54.54;Naive Bayes;Best first;No;Sensitive Threshold;498;11;1401;679;0.98;0.42;0.71;0.44
SYNCOPE;25;83.69;39.12;54.54;Naive Bayes;Best first;No;Sensitive Learning;828;14;1398;349;0.98;0.7;0.97;0.71
SYNCOPE;25;83.69;39.12;54.54;Naive Bayes;Best first;oversampling;No;819;19;1393;358;0.98;0.7;0.95;0.7
SYNCOPE;25;83.69;39.12;54.54;Naive Bayes;Best first;oversampling;Sensitive Threshold;440;9;1403;737;0.98;0.37;0.68;0.39
SYNCOPE;25;83.69;39.12;54.54;Naive Bayes;Best first;oversampling;Sensitive Learning;740;21;1391;437;0.97;0.63;0.94;0.63
SYNCOPE;25;83.69;39.12;54.54;Naive Bayes;Best first;undersampling;No;854;14;1398;323;0.98;0.73;0.97;0.73
SYNCOPE;25;83.69;39.12;54.54;Naive Bayes;Best first;undersampling;Sensitive Threshold;264;6;1406;913;0.98;0.22;0.61;0.24
SYNCOPE;25;83.69;39.12;54.54;Naive Bayes;Best first;undersampling;Sensitive Learning;725;17;1395;452;0.98;0.62;0.9;0.62
SYNCOPE;25;83.69;39.12;54.54;Naive Bayes;Best first;SMOTE;No;1161;218;1194;16;0.84;0.99;0.97;0.82
SYNCOPE;25;83.69;39.12;54.54;Naive Bayes;Best first;SMOTE;Sensitive Threshold;435;9;1403;742;0.98;0.37;0.68;0.38
SYNCOPE;25;83.69;39.12;54.54;Naive Bayes;Best first;SMOTE;Sensitive Learning;722;13;1399;455;0.98;0.61;0.95;0.62
SYNCOPE;26;91.82;40.48;54.39;Random Forest;No;No;No;1162;122;1296;27;0.9;0.98;0.99;0.89
SYNCOPE;26;91.82;40.48;54.39;Random Forest;No;No;Sensitive Threshold;691;0;1418;498;1;0.58;0.79;0.6
SYNCOPE;26;91.82;40.48;54.39;Random Forest;No;No;Sensitive Learning;883;2;1416;306;1;0.74;0.99;0.76
SYNCOPE;26;91.82;40.48;54.39;Random Forest;No;oversampling;No;968;3;1415;221;1;0.81;0.98;0.82
SYNCOPE;26;91.82;40.48;54.39;Random Forest;No;oversampling;Sensitive Threshold;550;0;1418;639;1;0.46;0.73;0.48
SYNCOPE;26;91.82;40.48;54.39;Random Forest;No;oversampling;Sensitive Learning;892;2;1416;297;1;0.75;0.97;0.76
SYNCOPE;26;91.82;40.48;54.39;Random Forest;No;undersampling;No;1040;1;1417;149;1;0.87;0.99;0.88
SYNCOPE;26;91.82;40.48;54.39;Random Forest;No;undersampling;Sensitive Threshold;570;0;1418;619;1;0.48;0.74;0.5
SYNCOPE;26;91.82;40.48;54.39;Random Forest;No;undersampling;Sensitive Learning;858;8;1410;331;0.99;0.72;0.95;0.73
SYNCOPE;26;91.82;40.48;54.39;Random Forest;No;SMOTE;No;1152;105;1313;37;0.92;0.97;0.99;0.89
SYNCOPE;26;91.82;40.48;54.39;Random Forest;No;SMOTE;Sensitive Threshold;704;0;1418;485;1;0.59;0.8;0.61
SYNCOPE;26;91.82;40.48;54.39;Random Forest;No;SMOTE;Sensitive Learning;839;2;1416;350;1;0.71;0.98;0.72
SYNCOPE;26;91.82;40.48;54.39;Random Forest;Best first;No;No;1178;152;1266;11;0.89;0.99;0.99;0.88
SYNCOPE;26;91.82;40.48;54.39;Random Forest;Best first;No;Sensitive Threshold;792;8;1410;397;0.99;0.67;0.83;0.68
SYNCOPE;26;91.82;40.48;54.39;Random Forest;Best first;No;Sensitive Learning;1083;8;1410;106;0.99;0.91;0.99;0.91
SYNCOPE;26;91.82;40.48;54.39;Random Forest;Best first;oversampling;No;1158;279;1139;31;0.81;0.97;0.98;0.76
SYNCOPE;26;91.82;40.48;54.39;Random Forest;Best first;oversampling;Sensitive Threshold;761;3;1415;428;1;0.64;0.82;0.66
SYNCOPE;26;91.82;40.48;54.39;Random Forest;Best first;oversampling;Sensitive Learning;1152;264;1154;37;0.81;0.97;0.97;0.77
SYNCOPE;26;91.82;40.48;54.39;Random Forest;Best first;undersampling;No;1165;146;1272;24;0.89;0.98;0.99;0.87
SYNCOPE;26;91.82;40.48;54.39;Random Forest;Best first;undersampling;Sensitive Threshold;674;5;1413;515;0.99;0.57;0.78;0.58
SYNCOPE;26;91.82;40.48;54.39;Random Forest;Best first;undersampling;Sensitive Learning;1153;454;964;36;0.72;0.97;0.95;0.63
SYNCOPE;26;91.82;40.48;54.39;Random Forest;Best first;SMOTE;No;1168;152;1266;21;0.88;0.98;0.99;0.87
SYNCOPE;26;91.82;40.48;54.39;Random Forest;Best first;SMOTE;Sensitive Threshold;807;8;1410;382;0.99;0.68;0.84;0.69
SYNCOPE;26;91.82;40.48;54.39;Random Forest;Best first;SMOTE;Sensitive Learning;872;7;1411;317;0.99;0.73;0.98;0.74
SYNCOPE;26;91.82;40.48;54.39;IBk;No;No;No;1140;80;1338;49;0.93;0.96;0.96;0.9
SYNCOPE;26;91.82;40.48;54.39;IBk;No;No;Sensitive Threshold;1140;53;1365;49;0.96;0.96;0.96;0.92
SYNCOPE;26;91.82;40.48;54.39;IBk;No;No;Sensitive Learning;1140;53;1365;49;0.96;0.96;0.96;0.92
SYNCOPE;26;91.82;40.48;54.39;IBk;No;oversampling;No;1032;94;1324;157;0.92;0.87;0.93;0.81
SYNCOPE;26;91.82;40.48;54.39;IBk;No;oversampling;Sensitive Threshold;1007;66;1352;182;0.94;0.85;0.9;0.81
SYNCOPE;26;91.82;40.48;54.39;IBk;No;oversampling;Sensitive Learning;974;106;1312;215;0.9;0.82;0.9;0.75
SYNCOPE;26;91.82;40.48;54.39;IBk;No;undersampling;No;1073;54;1364;116;0.95;0.9;0.95;0.87
SYNCOPE;26;91.82;40.48;54.39;IBk;No;undersampling;Sensitive Threshold;1059;43;1375;130;0.96;0.89;0.93;0.87
SYNCOPE;26;91.82;40.48;54.39;IBk;No;undersampling;Sensitive Learning;957;183;1235;232;0.84;0.8;0.87;0.68
SYNCOPE;26;91.82;40.48;54.39;IBk;No;SMOTE;No;1138;84;1334;51;0.93;0.96;0.96;0.9
SYNCOPE;26;91.82;40.48;54.39;IBk;No;SMOTE;Sensitive Threshold;1138;55;1363;51;0.95;0.96;0.96;0.92
SYNCOPE;26;91.82;40.48;54.39;IBk;No;SMOTE;Sensitive Learning;935;38;1380;254;0.96;0.79;0.92;0.77
SYNCOPE;26;91.82;40.48;54.39;IBk;Best first;No;No;1175;150;1268;14;0.89;0.99;1;0.87
SYNCOPE;26;91.82;40.48;54.39;IBk;Best first;No;Sensitive Threshold;1021;8;1410;168;0.99;0.86;0.93;0.86
SYNCOPE;26;91.82;40.48;54.39;IBk;Best first;No;Sensitive Learning;1087;8;1410;102;0.99;0.91;1;0.91
SYNCOPE;26;91.82;40.48;54.39;IBk;Best first;oversampling;No;969;8;1410;220;0.99;0.81;0.98;0.82
SYNCOPE;26;91.82;40.48;54.39;IBk;Best first;oversampling;Sensitive Threshold;836;3;1415;353;1;0.7;0.85;0.72
